읍면동코드,시도,객체시군구코드,시군구,읍면동명,중심점_longitude,중심점_latitude,순위,시설명,시설_시도,시설_시군구,시설_longitude,시설_latitude,직선거리_km
11110120,서울특별시,11110,종로구,신문로1가,126.97391032,37.57018639,3,인천가족공원 화장시설,인천광역시,인천광역시,126.72337704,37.48921859,23.86
11110177,서울특별시,11110,종로구,평동,126.96688125,37.56792214,1,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,15.62
11110177,서울특별시,11110,종로구,평동,126.96688125,37.56792214,2,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,16.12
11110177,서울특별시,11110,종로구,평동,126.96688125,37.56792214,3,인천가족공원 화장시설,인천광역시,인천광역시,126.72337704,37.48921859,23.19
11110135,서울특별시,11110,종로구,관철동,126.98600496,37.56912548,1,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,15.04
11110135,서울특별시,11110,종로구,관철동,126.98600496,37.56912548,2,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,16.82
11110135,서울특별시,11110,종로구,관철동,126.98600496,37.56912548,3,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,23.34
11110126,서울특별시,11110,종로구,종로1가,126.97970695,37.57043056,1,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,15.39
11110126,서울특별시,11110,종로구,종로1가,126.97970695,37.57043056,2,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,16.41
11110126,서울특별시,11110,종로구,종로1가,126.97970695,37.57043056,3,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,23.84
11110155,서울특별시,11110,종로구,관수동,126.99050315,37.56908420,1,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,14.89
11110155,서울특별시,11110,종로구,관수동,126.99050315,37.56908420,2,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,17.03
11110155,서울특별시,11110,종로구,관수동,126.99050315,37.56908420,3,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,23.05
11110164,서울특별시,11110,종로구,종로6가,127.00769637,37.57194979,1,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,14.75
11110164,서울특별시,11110,종로구,종로6가,127.00769637,37.57194979,2,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,17.64
11110164,서울특별시,11110,종로구,종로6가,127.00769637,37.57194979,3,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,22.25
11110119,서울특별시,11110,종로구,세종로,126.97678796,37.58030402,1,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,15.33
11110119,서울특별시,11110,종로구,세종로,126.97678796,37.58030402,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,16.50
11110119,서울특별시,11110,종로구,세종로,126.97678796,37.58030402,3,인천가족공원 화장시설,인천광역시,인천광역시,126.72337704,37.48921859,24.53
11110102,서울특별시,11110,종로구,신교동,126.96795378,37.58451004,1,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,14.53
11110102,서울특별시,11110,종로구,신교동,126.96795378,37.58451004,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,17.24
11110102,서울특별시,11110,종로구,신교동,126.96795378,37.58451004,3,인천가족공원 화장시설,인천광역시,인천광역시,126.72337704,37.48921859,24.03
11110104,서울특별시,11110,종로구,효자동,126.97189748,37.58265128,1,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,14.89
11110104,서울특별시,11110,종로구,효자동,126.97189748,37.58265128,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,16.91
11110104,서울특별시,11110,종로구,효자동,126.97189748,37.58265128,3,인천가족공원 화장시설,인천광역시,인천광역시,126.72337704,37.48921859,24.25
11110172,서울특별시,11110,종로구,명륜4가,126.99991146,37.58224136,1,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,16.03
11110172,서울특별시,11110,종로구,명륜4가,126.99991146,37.58224136,2,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,16.32
11110172,서울특별시,11110,종로구,명륜4가,126.99991146,37.58224136,3,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,23.56
11110141,서울특별시,11110,종로구,안국동,126.98361746,37.57739658,1,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,15.93
11110141,서울특별시,11110,종로구,안국동,126.98361746,37.57739658,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,15.97
11110141,서울특별시,11110,종로구,안국동,126.98361746,37.57739658,3,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,24.14
11110143,서울특별시,11110,종로구,화동,126.98271641,37.58068726,1,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,15.58
11110143,서울특별시,11110,종로구,화동,126.98271641,37.58068726,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,16.34
11110143,서울특별시,11110,종로구,화동,126.98271641,37.58068726,3,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,24.46
11110109,서울특별시,11110,종로구,누상동,126.96273840,37.58039946,1,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,14.72
11110109,서울특별시,11110,종로구,누상동,126.96273840,37.58039946,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,17.02
11110109,서울특별시,11110,종로구,누상동,126.96273840,37.58039946,3,인천가족공원 화장시설,인천광역시,인천광역시,126.72337704,37.48921859,23.41
26110112,부산광역시,26110,중구,동광동2가,129.03426988,35.10018658,1,부산영락공원,부산광역시,금정구,129.11102220,35.29143466,22.38
26110112,부산광역시,26110,중구,동광동2가,129.03426988,35.10018658,2,김해추모의공원,경상남도,김해시,128.82211902,35.24307806,24.99
26110112,부산광역시,26110,중구,동광동2가,129.03426988,35.10018658,3,창원시립상복공원,경상남도,창원시,128.63623797,35.18624320,37.44
11110174,서울특별시,11110,종로구,창신동,127.01244882,37.57541147,1,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,15.03
11110174,서울특별시,11110,종로구,창신동,127.01244882,37.57541147,2,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,17.60
11110174,서울특별시,11110,종로구,창신동,127.01244882,37.57541147,3,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,22.26
11110187,서울특별시,11110,종로구,무악동,126.95858208,37.57711027,1,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,14.88
11110187,서울특별시,11110,종로구,무악동,126.95858208,37.57711027,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,16.86
11110187,서울특별시,11110,종로구,무악동,126.95858208,37.57711027,3,인천가족공원 화장시설,인천광역시,인천광역시,126.72337704,37.48921859,22.93
11110108,서울특별시,11110,종로구,통인동,126.97020713,37.58015784,1,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,15.05
11110108,서울특별시,11110,종로구,통인동,126.97020713,37.58015784,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,16.71
11110108,서울특별시,11110,종로구,통인동,126.97020713,37.58015784,3,인천가족공원 화장시설,인천광역시,인천광역시,126.72337704,37.48921859,24.00
11110166,서울특별시,11110,종로구,연건동,126.99969701,37.57870431,1,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,15.66
11110166,서울특별시,11110,종로구,연건동,126.99969701,37.57870431,2,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,16.62
11110166,서울특별시,11110,종로구,연건동,126.99969701,37.57870431,3,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,23.28
11110142,서울특별시,11110,종로구,소격동,126.98094554,37.57962626,1,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,15.59
11110142,서울특별시,11110,종로구,소격동,126.98094554,37.57962626,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,16.29
11110142,서울특별시,11110,종로구,소격동,126.98094554,37.57962626,3,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,24.48
11140102,서울특별시,11140,중구,다동,126.98119080,37.56790960,1,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,15.08
11140102,서울특별시,11140,중구,다동,126.98119080,37.56790960,2,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,16.72
11140102,서울특별시,11140,중구,다동,126.98119080,37.56790960,3,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,23.55
11110110,서울특별시,11110,종로구,누하동,126.96824604,37.57927887,1,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,15.05
11110110,서울특별시,11110,종로구,누하동,126.96824604,37.57927887,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,16.70
11110110,서울특별시,11110,종로구,누하동,126.96824604,37.57927887,3,인천가족공원 화장시설,인천광역시,인천광역시,126.72337704,37.48921859,23.80
11110147,서울특별시,11110,종로구,재동,126.98529690,37.57833234,1,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,15.92
11110147,서울특별시,11110,종로구,재동,126.98529690,37.57833234,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,16.02
11110147,서울특별시,11110,종로구,재동,126.98529690,37.57833234,3,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,24.11
11110112,서울특별시,11110,종로구,체부동,126.97088559,37.57759727,1,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,15.33
11110112,서울특별시,11110,종로구,체부동,126.97088559,37.57759727,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,16.43
11110112,서울특별시,11110,종로구,체부동,126.97088559,37.57759727,3,인천가족공원 화장시설,인천광역시,인천광역시,126.72337704,37.48921859,23.94
11110165,서울특별시,11110,종로구,이화동,127.00563208,37.57724028,1,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,15.37
11110165,서울특별시,11110,종로구,이화동,127.00563208,37.57724028,2,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,17.06
11110165,서울특별시,11110,종로구,이화동,127.00563208,37.57724028,3,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,22.81
11110113,서울특별시,11110,종로구,필운동,126.96815999,37.57730391,1,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,15.24
11110113,서울특별시,11110,종로구,필운동,126.96815999,37.57730391,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,16.50
11110113,서울특별시,11110,종로구,필운동,126.96815999,37.57730391,3,인천가족공원 화장시설,인천광역시,인천광역시,126.72337704,37.48921859,23.70
11110131,서울특별시,11110,종로구,권농동,126.99167944,37.57650743,1,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,15.64
11110131,서울특별시,11110,종로구,권농동,126.99167944,37.57650743,2,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,16.40
11110131,서울특별시,11110,종로구,권농동,126.99167944,37.57650743,3,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,23.57
11110115,서울특별시,11110,종로구,사직동,126.96595464,37.57541101,1,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,15.34
11110115,서울특별시,11110,종로구,사직동,126.96595464,37.57541101,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,16.40
11110115,서울특별시,11110,종로구,사직동,126.96595464,37.57541101,3,인천가족공원 화장시설,인천광역시,인천광역시,126.72337704,37.48921859,23.44
11110144,서울특별시,11110,종로구,사간동,126.98038302,37.57725719,1,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,15.79
11110144,서울특별시,11110,종로구,사간동,126.98038302,37.57725719,2,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,16.06
11110144,서울특별시,11110,종로구,사간동,126.98038302,37.57725719,3,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,24.33
11110137,서울특별시,11110,종로구,낙원동,126.98863586,37.57257666,1,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,15.32
11110137,서울특별시,11110,종로구,낙원동,126.98863586,37.57257666,2,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,16.62
11110137,서울특별시,11110,종로구,낙원동,126.98863586,37.57257666,3,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,23.45
11110159,서울특별시,11110,종로구,원남동,126.99752595,37.57555847,1,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,15.38
11110159,서울특별시,11110,종로구,원남동,126.99752595,37.57555847,2,서울시립승화원,서울특별시,서울특별시,126.88595352,37.69794445,16.78
11110159,서울특별시,11110,종로구,원남동,126.99752595,37.57555847,3,성남시장례문화사업소,경기도,성남시,127.17523286,37.42243387,23.14
11110150,서울특별시,11110,종로구,훈정동,126.99418710,37.57438179,1,서울추모공원,서울특별시,서울특별시,127.04862919,37.44332103,15.34
